file,price_col,asset,column,side,threshold,quantile,n_exceedances,intensity_per_year,lambda,mean_excess,total_observations,total_time_years
dai-usd-max.csv,price,dai-usd-max,price,positive,0.00908931581321346,0.9851724137931035,34,5.520462633451957,128.67003815405369,0.0077718170783684926,2248,6.1589041095890416
dai-usd-max.csv,price,dai-usd-max,price,negative,0.008610264715724972,0.9851724137931035,34,5.520462633451957,111.8729439301811,0.008938711764160698,2248,6.1589041095890416
weth-usd-max.csv,price,weth-usd-max,price,positive,0.11967100430836372,0.988448275862069,34,4.307532106907324,11.995288061098556,0.08336606798489987,2881,7.8931506849315065
weth-usd-max.csv,price,weth-usd-max,price,negative,0.14576107765874122,0.988448275862069,34,4.307532106907324,12.852900114899247,0.07780345222171198,2881,7.8931506849315065
