,timestamp,block,TVL_USD,supplied_USD,borrowed_USD,liquidations,token_balance,close,lender_variable_apr,lender_stable_apr,borrower_variable_apr,borrower_stable_apr
2024-10-16 16:00:00,1729092155.0,20978992.0,43104525.26795257,43104525.26795257,23704694.824583698,0.0,4.314546211386082e+25,0.99905119,2.5503091552938324,,6.185033332926144,0.0
2024-10-16 17:00:00,1729092155.0,20978992.0,43104525.26795257,43104525.26795257,23704694.824583698,0.0,4.314546211386082e+25,0.99905119,2.5503091552938324,,6.185033332926144,0.0
2024-10-16 18:00:00,1729092155.0,20978992.0,43104525.26795257,43104525.26795257,23704694.824583698,0.0,4.314546211386082e+25,0.99905119,2.5503091552938324,,6.185033332926144,0.0
2024-10-16 19:00:00,1729092155.0,20978992.0,43104525.26795257,43104525.26795257,23704694.824583698,0.0,4.314546211386082e+25,0.99905119,2.5503091552938324,,6.185033332926144,0.0
2024-10-16 20:00:00,1729092155.0,20978992.0,43104525.26795257,43104525.26795257,23704694.824583698,0.0,4.314546211386082e+25,0.99905119,2.5503091552938324,,6.185033332926144,0.0
2024-10-16 21:00:00,1729110791.0,20980535.0,43105175.1978553,43105175.1978553,23775495.23835935,0.0,4.314611266100919e+25,0.99905119,2.5654631125980547,,6.203381875152522,0.0
2024-10-16 22:00:00,1729110791.0,20980535.0,43105175.1978553,43105175.1978553,23775495.23835935,0.0,4.314611266100919e+25,0.99905119,2.5654631125980547,,6.203381875152522,0.0
2024-10-16 23:00:00,1729110791.0,20980535.0,43105175.1978553,43105175.1978553,23775495.23835935,0.0,4.314611266100919e+25,0.99905119,2.5654631125980547,,6.203381875152522,0.0
2024-10-17 00:00:00,1729110791.0,20980535.0,43105175.1978553,43105175.1978553,23775495.23835935,0.0,4.314611266100919e+25,0.99905119,2.5654631125980547,,6.203381875152522,0.0
2024-10-17 01:00:00,1729110791.0,20980535.0,43105175.1978553,43105175.1978553,23775495.23835935,0.0,4.314611266100919e+25,0.99905119,2.5654631125980547,,6.203381875152522,0.0
2024-10-17 02:00:00,1729110791.0,20980535.0,43105175.1978553,43105175.1978553,23775495.23835935,0.0,4.314611266100919e+25,0.99905119,2.5654631125980547,,6.203381875152522,0.0
2024-10-17 03:00:00,1729110791.0,20980535.0,43105175.1978553,43105175.1978553,23775495.23835935,0.0,4.314611266100919e+25,0.99905119,2.5654631125980547,,6.203381875152522,0.0
2024-10-17 04:00:00,1729134875.0,20982529.0,43106019.7319764,43106019.7319764,24126289.54901215,0.0,4.314695799719371e+25,0.99905119,2.64158756401335,,6.294744908270728,0.0
2024-10-17 05:00:00,1729134875.0,20982529.0,43106019.7319764,43106019.7319764,24126289.54901215,0.0,4.314695799719371e+25,0.99905119,2.64158756401335,,6.294744908270728,0.0
2024-10-17 06:00:00,1729134875.0,20982529.0,43106019.7319764,43106019.7319764,24126289.54901215,0.0,4.314695799719371e+25,0.99905119,2.64158756401335,,6.294744908270728,0.0
2024-10-17 07:00:00,1729145147.0,20983380.0,43106390.627283715,43106390.627283715,24125781.699036658,0.0,4.314732924474442e+25,0.99905119,2.6414157487631886,,6.294540192218001,0.0
2024-10-17 08:00:00,1729148651.0,20983672.0,43106517.140504904,43106517.140504904,23626689.829186574,0.0,4.314745587811662e+25,0.99905119,2.533239995238073,,6.164300441134508,0.0
2024-10-17 09:00:00,1729148651.0,20983672.0,43106517.140504904,43106517.140504904,23626689.829186574,0.0,4.314745587811662e+25,0.99905119,2.533239995238073,,6.164300441134508,0.0
2024-10-17 10:00:00,1729148651.0,20983672.0,43106517.140504904,43106517.140504904,23626689.829186574,0.0,4.314745587811662e+25,0.99905119,2.533239995238073,,6.164300441134508,0.0
2024-10-17 11:00:00,1729160567.0,20984663.0,43109475.81252967,43109475.81252967,23146524.91634591,0.0,4.314786921803857e+25,0.99911019,2.430971030933005,,6.038589691641176,0.0
2024-10-17 12:00:00,1729160567.0,20984663.0,43109475.81252967,43109475.81252967,23146524.91634591,0.0,4.314786921803857e+25,0.99911019,2.430971030933005,,6.038589691641176,0.0
2024-10-17 13:00:00,1729160567.0,20984663.0,43109475.81252967,43109475.81252967,23146524.91634591,0.0,4.314786921803857e+25,0.99911019,2.430971030933005,,6.038589691641176,0.0
2024-10-17 14:00:00,1729160567.0,20984663.0,43109475.81252967,43109475.81252967,23146524.91634591,0.0,4.314786921803857e+25,0.99911019,2.430971030933005,,6.038589691641176,0.0
2024-10-17 15:00:00,1729160567.0,20984663.0,43109475.81252967,43109475.81252967,23146524.91634591,0.0,4.314786921803857e+25,0.99911019,2.430971030933005,,6.038589691641176,0.0
2024-10-17 16:00:00,1729160567.0,20984663.0,43109475.81252967,43109475.81252967,23146524.91634591,0.0,4.314786921803857e+25,0.99911019,2.430971030933005,,6.038589691641176,0.0
2024-10-17 17:00:00,1729183811.0,20986589.0,43046279.275979355,43046279.275979355,23147557.52739098,0.0,4.30846163984969e+25,0.99911019,2.438300255024519,,6.047685823963393,0.0
2024-10-17 18:00:00,1729183811.0,20986589.0,43046279.275979355,43046279.275979355,23147557.52739098,0.0,4.30846163984969e+25,0.99911019,2.438300255024519,,6.047685823963393,0.0
2024-10-17 19:00:00,1729183811.0,20986589.0,43046279.275979355,43046279.275979355,23147557.52739098,0.0,4.30846163984969e+25,0.99911019,2.438300255024519,,6.047685823963393,0.0
2024-10-17 20:00:00,1729183811.0,20986589.0,43046279.275979355,43046279.275979355,23147557.52739098,0.0,4.30846163984969e+25,0.99911019,2.438300255024519,,6.047685823963393,0.0
2024-10-17 21:00:00,1729183811.0,20986589.0,43046279.275979355,43046279.275979355,23147557.52739098,0.0,4.30846163984969e+25,0.99911019,2.438300255024519,,6.047685823963393,0.0
2024-10-17 22:00:00,1729183811.0,20986589.0,43046279.275979355,43046279.275979355,23147557.52739098,0.0,4.30846163984969e+25,0.99911019,2.438300255024519,,6.047685823963393,0.0
2024-10-17 23:00:00,1729183811.0,20986589.0,43046279.275979355,43046279.275979355,23147557.52739098,0.0,4.30846163984969e+25,0.99911019,2.438300255024519,,6.047685823963393,0.0
2024-10-18 00:00:00,1729206539.0,20988471.0,43546590.816084296,43546590.816084296,23148566.451434057,0.0,4.358537351729372e+25,0.99911019,2.382791141326486,,5.978450227266034,0.0
2024-10-18 01:00:00,1729206539.0,20988471.0,43546590.816084296,43546590.816084296,23148566.451434057,0.0,4.358537351729372e+25,0.99911019,2.382791141326486,,5.978450227266034,0.0
2024-10-18 02:00:00,1729206539.0,20988471.0,43546590.816084296,43546590.816084296,23148566.451434057,0.0,4.358537351729372e+25,0.99911019,2.382791141326486,,5.978450227266034,0.0
2024-10-18 03:00:00,1729206539.0,20988471.0,43546590.816084296,43546590.816084296,23148566.451434057,0.0,4.358537351729372e+25,0.99911019,2.382791141326486,,5.978450227266034,0.0
2024-10-18 04:00:00,1729206539.0,20988471.0,43546590.816084296,43546590.816084296,23148566.451434057,0.0,4.358537351729372e+25,0.99911019,2.382791141326486,,5.978450227266034,0.0
2024-10-18 05:00:00,1729206539.0,20988471.0,43546590.816084296,43546590.816084296,23148566.451434057,0.0,4.358537351729372e+25,0.99911019,2.382791141326486,,5.978450227266034,0.0
2024-10-18 06:00:00,1729206539.0,20988471.0,43546590.816084296,43546590.816084296,23148566.451434057,0.0,4.358537351729372e+25,0.99911019,2.382791141326486,,5.978450227266034,0.0
2024-10-18 07:00:00,1729206539.0,20988471.0,43546590.816084296,43546590.816084296,23148566.451434057,0.0,4.358537351729372e+25,0.99911019,2.382791141326486,,5.978450227266034,0.0
2024-10-18 08:00:00,1729206539.0,20988471.0,43546590.816084296,43546590.816084296,23148566.451434057,0.0,4.358537351729372e+25,0.99911019,2.382791141326486,,5.978450227266034,0.0
2024-10-18 09:00:00,1729206539.0,20988471.0,43546590.816084296,43546590.816084296,23148566.451434057,0.0,4.358537351729372e+25,0.99911019,2.382791141326486,,5.978450227266034,0.0
2024-10-18 10:00:00,1729206539.0,20988471.0,43546590.816084296,43546590.816084296,23148566.451434057,0.0,4.358537351729372e+25,0.99911019,2.382791141326486,,5.978450227266034,0.0
2024-10-18 11:00:00,1729248599.0,20991958.0,43561073.83857145,43561073.83857145,24156786.595335603,0.0,4.358675864370501e+25,0.99941072,2.5930928309635144,,6.236697240082504,0.0
2024-10-18 12:00:00,1729250231.0,20992094.0,43561131.54451249,43561131.54451249,24156864.044876784,0.0,4.3586816383671055e+25,0.99941072,2.5931002838069177,,6.23670620256428,0.0
2024-10-18 13:00:00,1729250231.0,20992094.0,43561131.54451249,43561131.54451249,24156864.044876784,0.0,4.3586816383671055e+25,0.99941072,2.5931002838069177,,6.23670620256428,0.0
2024-10-18 14:00:00,1729250231.0,20992094.0,43561131.54451249,43561131.54451249,24156864.044876784,0.0,4.3586816383671055e+25,0.99941072,2.5931002838069177,,6.23670620256428,0.0
2024-10-18 15:00:00,1729250231.0,20992094.0,43561131.54451249,43561131.54451249,24156864.044876784,0.0,4.3586816383671055e+25,0.99941072,2.5931002838069177,,6.23670620256428,0.0
2024-10-18 16:00:00,1729250231.0,20992094.0,43561131.54451249,43561131.54451249,24156864.044876784,0.0,4.3586816383671055e+25,0.99941072,2.5931002838069177,,6.23670620256428,0.0
2024-10-18 17:00:00,1729250231.0,20992094.0,43561131.54451249,43561131.54451249,24156864.044876784,0.0,4.3586816383671055e+25,0.99941072,2.5931002838069177,,6.23670620256428,0.0
2024-10-18 18:00:00,1729250231.0,20992094.0,43561131.54451249,43561131.54451249,24156864.044876784,0.0,4.3586816383671055e+25,0.99941072,2.5931002838069177,,6.23670620256428,0.0
2024-10-18 19:00:00,1729250231.0,20992094.0,43561131.54451249,43561131.54451249,24156864.044876784,0.0,4.3586816383671055e+25,0.99941072,2.5931002838069177,,6.23670620256428,0.0
2024-10-18 20:00:00,1729250231.0,20992094.0,43561131.54451249,43561131.54451249,24156864.044876784,0.0,4.3586816383671055e+25,0.99941072,2.5931002838069177,,6.23670620256428,0.0
2024-10-18 21:00:00,1729250231.0,20992094.0,43561131.54451249,43561131.54451249,24156864.044876784,0.0,4.3586816383671055e+25,0.99941072,2.5931002838069177,,6.23670620256428,0.0
2024-10-18 22:00:00,1729250231.0,20992094.0,43561131.54451249,43561131.54451249,24156864.044876784,0.0,4.3586816383671055e+25,0.99941072,2.5931002838069177,,6.23670620256428,0.0
2024-10-18 23:00:00,1729288931.0,20995305.0,43513157.23587148,43513157.23587148,24158712.959332738,0.0,4.353881378806051e+25,0.99941072,2.599162087521496,,6.243991616972467,0.0
2024-10-19 00:00:00,1729288931.0,20995305.0,43513157.23587148,43513157.23587148,24158712.959332738,0.0,4.353881378806051e+25,0.99941072,2.599162087521496,,6.243991616972467,0.0
2024-10-19 01:00:00,1729288931.0,20995305.0,43513157.23587148,43513157.23587148,24158712.959332738,0.0,4.353881378806051e+25,0.99941072,2.599162087521496,,6.243991616972467,0.0
2024-10-19 02:00:00,1729288931.0,20995305.0,43513157.23587148,43513157.23587148,24158712.959332738,0.0,4.353881378806051e+25,0.99941072,2.599162087521496,,6.243991616972467,0.0
2024-10-19 03:00:00,1729288931.0,20995305.0,43513157.23587148,43513157.23587148,24158712.959332738,0.0,4.353881378806051e+25,0.99941072,2.599162087521496,,6.243991616972467,0.0
2024-10-19 04:00:00,1729288931.0,20995305.0,43513157.23587148,43513157.23587148,24158712.959332738,0.0,4.353881378806051e+25,0.99941072,2.599162087521496,,6.243991616972467,0.0
2024-10-19 05:00:00,1729288931.0,20995305.0,43513157.23587148,43513157.23587148,24158712.959332738,0.0,4.353881378806051e+25,0.99941072,2.599162087521496,,6.243991616972467,0.0
2024-10-19 06:00:00,1729314779.0,20997449.0,43514084.224267505,43514084.224267505,24179937.59810126,0.0,4.353974132303435e+25,0.99941072,2.6035831670685745,,6.249299761255545,0.0
2024-10-19 07:00:00,1729314779.0,20997449.0,43514084.224267505,43514084.224267505,24179937.59810126,0.0,4.353974132303435e+25,0.99941072,2.6035831670685745,,6.249299761255545,0.0
2024-10-19 08:00:00,1729314779.0,20997449.0,43514084.224267505,43514084.224267505,24179937.59810126,0.0,4.353974132303435e+25,0.99941072,2.6035831670685745,,6.249299761255545,0.0
2024-10-19 09:00:00,1729314779.0,20997449.0,43514084.224267505,43514084.224267505,24179937.59810126,0.0,4.353974132303435e+25,0.99941072,2.6035831670685745,,6.249299761255545,0.0
2024-10-19 10:00:00,1729314779.0,20997449.0,43514084.224267505,43514084.224267505,24179937.59810126,0.0,4.353974132303435e+25,0.99941072,2.6035831670685745,,6.249299761255545,0.0
2024-10-19 11:00:00,1729314779.0,20997449.0,43514084.224267505,43514084.224267505,24179937.59810126,0.0,4.353974132303435e+25,0.99941072,2.6035831670685745,,6.249299761255545,0.0
2024-10-19 12:00:00,1729314779.0,20997449.0,43514084.224267505,43514084.224267505,24179937.59810126,0.0,4.353974132303435e+25,0.99941072,2.6035831670685745,,6.249299761255545,0.0
2024-10-19 13:00:00,1729341047.0,20999627.0,43548038.235127605,43548038.235127605,24106387.197365373,0.0,4.355536903929061e+25,0.99983169,2.5854399488336304,,6.227487393203173,0.0
2024-10-19 14:00:00,1729341047.0,20999627.0,43548038.235127605,43548038.235127605,24106387.197365373,0.0,4.355536903929061e+25,0.99983169,2.5854399488336304,,6.227487393203173,0.0
2024-10-19 15:00:00,1729341047.0,20999627.0,43548038.235127605,43548038.235127605,24106387.197365373,0.0,4.355536903929061e+25,0.99983169,2.5854399488336304,,6.227487393203173,0.0
2024-10-19 16:00:00,1729341047.0,20999627.0,43548038.235127605,43548038.235127605,24106387.197365373,0.0,4.355536903929061e+25,0.99983169,2.5854399488336304,,6.227487393203173,0.0
2024-10-19 17:00:00,1729341047.0,20999627.0,43548038.235127605,43548038.235127605,24106387.197365373,0.0,4.355536903929061e+25,0.99983169,2.5854399488336304,,6.227487393203173,0.0
2024-10-19 18:00:00,1729341047.0,20999627.0,43548038.235127605,43548038.235127605,24106387.197365373,0.0,4.355536903929061e+25,0.99983169,2.5854399488336304,,6.227487393203173,0.0
2024-10-19 19:00:00,1729341047.0,20999627.0,43548038.235127605,43548038.235127605,24106387.197365373,0.0,4.355536903929061e+25,0.99983169,2.5854399488336304,,6.227487393203173,0.0
2024-10-19 20:00:00,1729341047.0,20999627.0,43548038.235127605,43548038.235127605,24106387.197365373,0.0,4.355536903929061e+25,0.99983169,2.5854399488336304,,6.227487393203173,0.0
2024-10-19 21:00:00,1729341047.0,20999627.0,43548038.235127605,43548038.235127605,24106387.197365373,0.0,4.355536903929061e+25,0.99983169,2.5854399488336304,,6.227487393203173,0.0
2024-10-19 22:00:00,1729341047.0,20999627.0,43548038.235127605,43548038.235127605,24106387.197365373,0.0,4.355536903929061e+25,0.99983169,2.5854399488336304,,6.227487393203173,0.0
2024-10-19 23:00:00,1729341047.0,20999627.0,43548038.235127605,43548038.235127605,24106387.197365373,0.0,4.355536903929061e+25,0.99983169,2.5854399488336304,,6.227487393203173,0.0
2024-10-20 00:00:00,1729341047.0,20999627.0,43548038.235127605,43548038.235127605,24106387.197365373,0.0,4.355536903929061e+25,0.99983169,2.5854399488336304,,6.227487393203173,0.0
2024-10-20 01:00:00,1729383647.0,21003167.0,43549559.15397844,43549559.15397844,24123412.66474545,0.0,4.3556890214170385e+25,0.99983169,2.5888521187353235,,6.231595444268654,0.0
2024-10-20 02:00:00,1729389575.0,21003659.0,43718735.46886287,43718735.46886287,24227683.520757183,0.0,4.3726095007913655e+25,0.99983169,2.591102166456699,,6.23430288780153,0.0
2024-10-20 03:00:00,1729390847.0,21003763.0,43775371.27149225,43775371.27149225,24384317.802650876,0.0,4.378274034451963e+25,0.99983169,2.617924997004983,,6.266488247421736,0.0
2024-10-20 04:00:00,1729395887.0,21004182.0,43775554.42319794,43775554.42319794,24384335.785910953,0.0,4.378292352705678e+25,0.99983169,2.617899650110919,,6.266457911106064,0.0
2024-10-20 05:00:00,1729399415.0,21004476.0,42962735.284143604,42962735.284143604,24384506.99500038,0.0,4.296996755938352e+25,0.99983169,2.7179241065025725,,6.385049850826428,0.0
2024-10-20 06:00:00,1729399415.0,21004476.0,42962735.284143604,42962735.284143604,24384506.99500038,0.0,4.296996755938352e+25,0.99983169,2.7179241065025725,,6.385049850826428,0.0
2024-10-20 07:00:00,1729399415.0,21004476.0,42962735.284143604,42962735.284143604,24384506.99500038,0.0,4.296996755938352e+25,0.99983169,2.7179241065025725,,6.385049850826428,0.0
2024-10-20 08:00:00,1729399415.0,21004476.0,42962735.284143604,42962735.284143604,24384506.99500038,0.0,4.296996755938352e+25,0.99983169,2.7179241065025725,,6.385049850826428,0.0
2024-10-20 09:00:00,1729411367.0,21005468.0,42962735.284143604,42962735.284143604,24384506.99500038,0.0,4.296996755938352e+25,0.99983169,2.7179241065025725,,6.385049850826428,0.0
2024-10-20 10:00:00,1729418279.0,21006042.0,42975915.00098823,42975915.00098823,24255128.572943527,0.0,4.297167799353806e+25,1.0000986,2.6876075781600366,,6.3493396249059275,0.0
2024-10-20 11:00:00,1729421687.0,21006325.0,43000975.73936701,43000975.73936701,24255295.001025386,0.0,4.299673626117165e+25,1.0000986,2.6845075062283805,,6.345676685226384,0.0
2024-10-20 12:00:00,1729421687.0,21006325.0,43000975.73936701,43000975.73936701,24255295.001025386,0.0,4.299673626117165e+25,1.0000986,2.6845075062283805,,6.345676685226384,0.0
2024-10-20 13:00:00,1729428755.0,21006913.0,42775612.424464256,42775612.424464256,24095006.294579282,0.0,4.2771395164900995e+25,1.0000986,2.6771207291875556,,6.336940187331211,0.0
2024-10-20 14:00:00,1729432055.0,21007186.0,42775732.256110564,42775732.256110564,23995156.212006774,0.0,4.277151498473307e+25,1.0000986,2.6549588090428804,,6.310656236529067,0.0
2024-10-20 15:00:00,1729432055.0,21007186.0,42775732.256110564,42775732.256110564,23995156.212006774,0.0,4.277151498473307e+25,1.0000986,2.6549588090428804,,6.310656236529067,0.0
2024-10-20 16:00:00,1729439567.0,21007809.0,42776002.77912154,42776002.77912154,23995616.92535396,0.0,4.277178548107311e+25,1.0000986,2.65501598559376,,6.310724188546541,0.0
2024-10-20 17:00:00,1729439567.0,21007809.0,42776002.77912154,42776002.77912154,23995616.92535396,0.0,4.277178548107311e+25,1.0000986,2.65501598559376,,6.310724188546541,0.0
2024-10-20 18:00:00,1729439567.0,21007809.0,42776002.77912154,42776002.77912154,23995616.92535396,0.0,4.277178548107311e+25,1.0000986,2.65501598559376,,6.310724188546541,0.0
2024-10-20 19:00:00,1729439567.0,21007809.0,42776002.77912154,42776002.77912154,23995616.92535396,0.0,4.277178548107311e+25,1.0000986,2.65501598559376,,6.310724188546541,0.0
2024-10-20 20:00:00,1729439567.0,21007809.0,42776002.77912154,42776002.77912154,23995616.92535396,0.0,4.277178548107311e+25,1.0000986,2.65501598559376,,6.310724188546541,0.0
2024-10-20 21:00:00,1729456511.0,21009210.0,42776612.98540504,42776612.98540504,23776280.750795767,0.0,4.27723956271962e+25,1.0000986,2.606601373515269,,6.252920965655094,0.0
2024-10-20 22:00:00,1729456511.0,21009210.0,42776612.98540504,42776612.98540504,23776280.750795767,0.0,4.27723956271962e+25,1.0000986,2.606601373515269,,6.252920965655094,0.0
2024-10-20 23:00:00,1729456511.0,21009210.0,42776612.98540504,42776612.98540504,23776280.750795767,0.0,4.27723956271962e+25,1.0000986,2.606601373515269,,6.252920965655094,0.0
2024-10-21 00:00:00,1729456511.0,21009210.0,42776612.98540504,42776612.98540504,23776280.750795767,0.0,4.27723956271962e+25,1.0000986,2.606601373515269,,6.252920965655094,0.0
2024-10-21 01:00:00,1729456511.0,21009210.0,42776612.98540504,42776612.98540504,23776280.750795767,0.0,4.27723956271962e+25,1.0000986,2.606601373515269,,6.252920965655094,0.0
2024-10-21 02:00:00,1729475099.0,21010750.0,42777271.54897759,42777271.54897759,24877267.32544184,0.0,4.2773054125840785e+25,1.0000986,2.853476468357641,,6.5423349826621235,0.0
2024-10-21 03:00:00,1729475099.0,21010750.0,42777271.54897759,42777271.54897759,24877267.32544184,0.0,4.2773054125840785e+25,1.0000986,2.853476468357641,,6.5423349826621235,0.0
2024-10-21 04:00:00,1729475099.0,21010750.0,42777271.54897759,42777271.54897759,24877267.32544184,0.0,4.2773054125840785e+25,1.0000986,2.853476468357641,,6.5423349826621235,0.0
2024-10-21 05:00:00,1729475099.0,21010750.0,42777271.54897759,42777271.54897759,24877267.32544184,0.0,4.2773054125840785e+25,1.0000986,2.853476468357641,,6.5423349826621235,0.0
2024-10-21 06:00:00,1729475099.0,21010750.0,42777271.54897759,42777271.54897759,24877267.32544184,0.0,4.2773054125840785e+25,1.0000986,2.853476468357641,,6.5423349826621235,0.0
2024-10-21 07:00:00,1729475099.0,21010750.0,42777271.54897759,42777271.54897759,24877267.32544184,0.0,4.2773054125840785e+25,1.0000986,2.853476468357641,,6.5423349826621235,0.0
2024-10-21 08:00:00,1729496531.0,21012528.0,42778101.100700624,42778101.100700624,23365449.93797534,0.0,4.277388359577808e+25,1.0000986,2.517067067070031,,6.144591606124076,0.0
2024-10-21 09:00:00,1729496531.0,21012528.0,42778101.100700624,42778101.100700624,23365449.93797534,0.0,4.277388359577808e+25,1.0000986,2.517067067070031,,6.144591606124076,0.0
2024-10-21 10:00:00,1729496531.0,21012528.0,42778101.100700624,42778101.100700624,23365449.93797534,0.0,4.277388359577808e+25,1.0000986,2.517067067070031,,6.144591606124076,0.0
2024-10-21 11:00:00,1729496531.0,21012528.0,42778101.100700624,42778101.100700624,23365449.93797534,0.0,4.277388359577808e+25,1.0000986,2.517067067070031,,6.144591606124076,0.0
2024-10-21 12:00:00,1729496531.0,21012528.0,42778101.100700624,42778101.100700624,23365449.93797534,0.0,4.277388359577808e+25,1.0000986,2.517067067070031,,6.144591606124076,0.0
2024-10-21 13:00:00,1729514759.0,21014041.0,42779777.8623467,42779777.8623467,23266843.39969637,0.0,4.277450590449397e+25,1.00012325,2.4956470596003943,,6.118390792847896,0.0
2024-10-21 14:00:00,1729514759.0,21014041.0,42779777.8623467,42779777.8623467,23266843.39969637,0.0,4.277450590449397e+25,1.00012325,2.4956470596003943,,6.118390792847896,0.0
2024-10-21 15:00:00,1729514759.0,21014041.0,42779777.8623467,42779777.8623467,23266843.39969637,0.0,4.277450590449397e+25,1.00012325,2.4956470596003943,,6.118390792847896,0.0
2024-10-21 16:00:00,1729524815.0,21014878.0,42780118.302164376,42780118.302164376,23341306.459276605,0.0,4.277484630235761e+25,1.00012325,2.5115934277811727,,6.1379069247356295,0.0
2024-10-21 17:00:00,1729524815.0,21014878.0,42780118.302164376,42780118.302164376,23341306.459276605,0.0,4.277484630235761e+25,1.00012325,2.5115934277811727,,6.1379069247356295,0.0
2024-10-21 18:00:00,1729532099.0,21015484.0,42780366.455866806,42780366.455866806,23341637.357736584,0.0,4.277509442547887e+25,1.00012325,2.5116257878139034,,6.137946465814813,0.0
2024-10-21 19:00:00,1729532099.0,21015484.0,42780366.455866806,42780366.455866806,23341637.357736584,0.0,4.277509442547887e+25,1.00012325,2.5116257878139034,,6.137946465814813,0.0
2024-10-21 20:00:00,1729532099.0,21015484.0,42780366.455866806,42780366.455866806,23341637.357736584,0.0,4.277509442547887e+25,1.00012325,2.5116257878139034,,6.137946465814813,0.0
2024-10-21 21:00:00,1729541279.0,21016245.0,42780716.40446115,42780716.40446115,23342054.41373066,0.0,4.277544433094737e+25,1.00012325,2.511662207206381,,6.137990966765568,0.0
2024-10-21 22:00:00,1729541279.0,21016245.0,42780716.40446115,42780716.40446115,23342054.41373066,0.0,4.277544433094737e+25,1.00012325,2.511662207206381,,6.137990966765568,0.0
2024-10-21 23:00:00,1729541279.0,21016245.0,42780716.40446115,42780716.40446115,23342054.41373066,0.0,4.277544433094737e+25,1.00012325,2.511662207206381,,6.137990966765568,0.0
2024-10-22 00:00:00,1729552031.0,21017137.0,42781082.75086487,42781082.75086487,23322514.613295633,0.0,4.277581063220445e+25,1.00012325,2.5074016475393854,,6.132782787046251,0.0
2024-10-22 01:00:00,1729556915.0,21017543.0,42781249.976719595,42781249.976719595,23322737.591441613,0.0,4.277597783745113e+25,1.00012325,2.507423455790497,,6.132809457080618,0.0
2024-10-22 02:00:00,1729561319.0,21017905.0,42781399.705215104,42781399.705215104,23802503.514218893,0.0,4.277612754749488e+25,1.00012325,2.6116192125235647,,6.258936665908473,0.0
2024-10-22 03:00:00,1729561319.0,21017905.0,42781399.705215104,42781399.705215104,23802503.514218893,0.0,4.277612754749488e+25,1.00012325,2.6116192125235647,,6.258936665908473,0.0
2024-10-22 04:00:00,1729567835.0,21018444.0,42781632.257615335,42781632.257615335,23802813.599596504,0.0,4.277636007123656e+25,1.00012325,2.6116494007198736,,6.258972839915357,0.0
2024-10-22 05:00:00,1729567835.0,21018444.0,42781632.257615335,42781632.257615335,23802813.599596504,0.0,4.277636007123656e+25,1.00012325,2.6116494007198736,,6.258972839915357,0.0
2024-10-22 06:00:00,1729576559.0,21019169.0,42781941.34499672,42781941.34499672,24303287.364032082,0.0,4.2776669120527616e+25,1.00012325,2.7225756786553488,,6.390511339464959,0.0
2024-10-22 07:00:00,1729577855.0,21019276.0,42781989.212286994,42781989.212286994,23803289.56532137,0.0,4.277671698191897e+25,1.00012325,2.611695737596885,,6.259028364207441,0.0
2024-10-22 08:00:00,1729577855.0,21019276.0,42781989.212286994,42781989.212286994,23803289.56532137,0.0,4.277671698191897e+25,1.00012325,2.611695737596885,,6.259028364207441,0.0
2024-10-22 09:00:00,1729577855.0,21019276.0,42781989.212286994,42781989.212286994,23803289.56532137,0.0,4.277671698191897e+25,1.00012325,2.611695737596885,,6.259028364207441,0.0
2024-10-22 10:00:00,1729589723.0,21020259.0,42789970.5604575,42789970.5604575,23761867.1772497,0.0,4.2777137419231725e+25,1.0003,2.601626065890408,,6.24695053512961,0.0
2024-10-22 11:00:00,1729593635.0,21020583.0,42790108.655822426,42790108.655822426,23611619.326349102,0.0,4.277727547318047e+25,1.0003,2.5688074685356215,,6.207423944603295,0.0
2024-10-22 12:00:00,1729593635.0,21020583.0,42790108.655822426,42790108.655822426,23611619.326349102,0.0,4.277727547318047e+25,1.0003,2.5688074685356215,,6.207423944603295,0.0
2024-10-22 13:00:00,1729600163.0,21021124.0,42790299.011515625,42790299.011515625,23611922.724904448,0.0,4.27774657717841e+25,1.0003,2.56884152245358,,6.2074650894550905,0.0
2024-10-22 14:00:00,1729600163.0,21021124.0,42790299.011515625,42790299.011515625,23611922.724904448,0.0,4.27774657717841e+25,1.0003,2.56884152245358,,6.2074650894550905,0.0
2024-10-22 15:00:00,1729600163.0,21021124.0,42790299.011515625,42790299.011515625,23611922.724904448,0.0,4.27774657717841e+25,1.0003,2.56884152245358,,6.2074650894550905,0.0
2024-10-22 16:00:00,1729610807.0,21022007.0,42790670.01748105,42790670.01748105,24112567.432350386,0.0,4.277783666648111e+25,1.0003,2.678868990785284,,6.3390089810457955,0.0
2024-10-22 17:00:00,1729615955.0,21022434.0,42790857.14277395,42790857.14277395,23912756.94869541,0.0,4.2778023735653255e+25,1.0003,2.6346249454730386,,6.286443683204008,0.0
2024-10-22 18:00:00,1729615955.0,21022434.0,42790857.14277395,42790857.14277395,23912756.94869541,0.0,4.2778023735653255e+25,1.0003,2.6346249454730386,,6.286443683204008,0.0
2024-10-22 19:00:00,1729615955.0,21022434.0,42790857.14277395,42790857.14277395,23912756.94869541,0.0,4.2778023735653255e+25,1.0003,2.6346249454730386,,6.286443683204008,0.0
2024-10-22 20:00:00,1729615955.0,21022434.0,42790857.14277395,42790857.14277395,23912756.94869541,0.0,4.2778023735653255e+25,1.0003,2.6346249454730386,,6.286443683204008,0.0
2024-10-22 21:00:00,1729615955.0,21022434.0,42790857.14277395,42790857.14277395,23912756.94869541,0.0,4.2778023735653255e+25,1.0003,2.6346249454730386,,6.286443683204008,0.0
