snapped_at,log_return
2020-05-04 00:00:00+00:00,-0.02222837924113641
2020-05-05 00:00:00+00:00,-0.014020211459343734
2020-05-06 00:00:00+00:00,-0.007911562661126581
2020-05-07 00:00:00+00:00,-0.016342127621395086
2020-05-08 00:00:00+00:00,0.052327045111881354
2020-05-09 00:00:00+00:00,-0.007062177045191298
2020-05-10 00:00:00+00:00,-0.003150402415347031
2020-05-11 00:00:00+00:00,-0.11148923784387321
2020-05-12 00:00:00+00:00,-0.01548056989088753
2020-05-13 00:00:00+00:00,0.02103338942225985
2020-05-14 00:00:00+00:00,0.052049321750363475
2020-05-15 00:00:00+00:00,0.024352043134901358
2020-05-16 00:00:00+00:00,-0.05087673110157365
2020-05-17 00:00:00+00:00,0.030937187547754874
2020-05-18 00:00:00+00:00,0.032673798976738055
2020-05-19 00:00:00+00:00,0.03279577058386174
2020-05-20 00:00:00+00:00,-0.00027233002289062114
2020-05-21 00:00:00+00:00,-0.019246626315454485
2020-05-22 00:00:00+00:00,-0.05796642307361832
2020-05-23 00:00:00+00:00,0.0410461809305378
2020-05-24 00:00:00+00:00,-0.0012389200517146648
2020-05-25 00:00:00+00:00,-0.02179871398862776
2020-05-26 00:00:00+00:00,0.012299280968684378
2020-05-27 00:00:00+00:00,-0.015819670624377835
2020-05-28 00:00:00+00:00,0.033895768784605984
2020-05-29 00:00:00+00:00,0.05702363286162182
2020-05-30 00:00:00+00:00,0.0025164389720941926
2020-05-31 00:00:00+00:00,0.09540101552890956
2020-06-01 00:00:00+00:00,-0.045194513946931636
2020-06-02 00:00:00+00:00,0.06971517441394148
2020-06-03 00:00:00+00:00,-0.047998063820945625
2020-06-04 00:00:00+00:00,0.02675950532162208
2020-06-05 00:00:00+00:00,0.000304559909458213
2020-06-06 00:00:00+00:00,-0.01830657862221674
2020-06-07 00:00:00+00:00,0.012881454520019986
2020-06-08 00:00:00+00:00,0.005970493662627696
2020-06-09 00:00:00+00:00,0.010016124341502675
2020-06-10 00:00:00+00:00,-0.008849549824570424
2020-06-11 00:00:00+00:00,0.013696920400351864
2020-06-12 00:00:00+00:00,-0.06465102436903347
2020-06-13 00:00:00+00:00,0.024126704682856825
2020-06-14 00:00:00+00:00,0.004271025263459016
2020-06-15 00:00:00+00:00,-0.027369692990462546
2020-06-16 00:00:00+00:00,-0.006426662078444778
2020-06-17 00:00:00+00:00,0.019739859288467443
2020-06-18 00:00:00+00:00,-0.00621683855888211
2020-06-19 00:00:00+00:00,-0.011148525915957386
2020-06-20 00:00:00+00:00,-0.008313141462156004
2020-06-21 00:00:00+00:00,-0.0013474238282658035
2020-06-22 00:00:00+00:00,-0.004089687095376604
2020-06-23 00:00:00+00:00,0.06360249990881695
2020-06-24 00:00:00+00:00,-0.00011686016988132764
2020-06-25 00:00:00+00:00,-0.0328034143643956
2020-06-26 00:00:00+00:00,-0.011396871390306984
2020-06-27 00:00:00+00:00,-0.010584950477237065
2020-06-28 00:00:00+00:00,-0.04091235250267822
2020-06-29 00:00:00+00:00,0.0181730011599317
2020-06-30 00:00:00+00:00,0.012767464578532284
2020-07-01 00:00:00+00:00,-0.008606940397896778
2020-07-02 00:00:00+00:00,0.023453123143134746
2020-07-03 00:00:00+00:00,-0.020455035307465508
2020-07-04 00:00:00+00:00,-0.004932139541894642
2020-07-05 00:00:00+00:00,0.014348099411690463
2020-07-06 00:00:00+00:00,-0.003282613875521534
2020-07-07 00:00:00+00:00,0.05580536390398816
2020-07-08 00:00:00+00:00,-0.009849257750099483
2020-07-09 00:00:00+00:00,0.036029797313680945
2020-07-10 00:00:00+00:00,-0.022411867207758007
2020-07-11 00:00:00+00:00,-0.0030977571045207597
2020-07-12 00:00:00+00:00,-0.006257632488963161
2020-07-13 00:00:00+00:00,0.004590550045815434
2020-07-14 00:00:00+00:00,-0.004509660526763604
2020-07-15 00:00:00+00:00,0.0032364673352454076
2020-07-16 00:00:00+00:00,-0.007873137764307536
2020-07-17 00:00:00+00:00,-0.020056549817355496
2020-07-18 00:00:00+00:00,-0.0045955526742105235
2020-07-19 00:00:00+00:00,0.01237668189011032
2020-07-20 00:00:00+00:00,0.013639245276140244
2020-07-21 00:00:00+00:00,-0.009798812423624348
2020-07-22 00:00:00+00:00,0.03658292048699341
2020-07-23 00:00:00+00:00,0.06845099842238778
2020-07-24 00:00:00+00:00,0.043765986510295285
2020-07-25 00:00:00+00:00,0.016717129062339353
2020-07-26 00:00:00+00:00,0.08834793977834199
2020-07-27 00:00:00+00:00,0.02024918226551531
2020-07-28 00:00:00+00:00,0.03168858663462348
2020-07-29 00:00:00+00:00,-0.011603159156256204
2020-07-30 00:00:00+00:00,-0.0004260491730425642
2020-07-31 00:00:00+00:00,0.0547864202027144
2020-08-01 00:00:00+00:00,0.030931239992140647
2020-08-02 00:00:00+00:00,0.11464025781326193
2020-08-03 00:00:00+00:00,-0.042911167259632954
2020-08-04 00:00:00+00:00,0.03556064717367313
2020-08-05 00:00:00+00:00,0.012567316039471699
2020-08-06 00:00:00+00:00,0.026769340158686816
2020-08-07 00:00:00+00:00,-0.013491863359985423
2020-08-08 00:00:00+00:00,-0.037489216773467504
2020-08-09 00:00:00+00:00,0.02821937815834552
2020-08-10 00:00:00+00:00,-0.0047245043770871575
2020-08-11 00:00:00+00:00,0.016227227641794073
2020-08-12 00:00:00+00:00,-0.043370393018002495
2020-08-13 00:00:00+00:00,0.02286729499697593
2020-08-14 00:00:00+00:00,0.09469107546386102
2020-08-15 00:00:00+00:00,0.028053237255032393
2020-08-16 00:00:00+00:00,-0.012446916056196855
2020-08-17 00:00:00+00:00,0.0003447502269864344
2020-08-18 00:00:00+00:00,-0.00180829987858111
2020-08-19 00:00:00+00:00,-0.0216694052551496
2020-08-20 00:00:00+00:00,-0.04018745413849789
2020-08-21 00:00:00+00:00,0.024763590889744336
2020-08-22 00:00:00+00:00,-0.068789194529292
2020-08-23 00:00:00+00:00,0.01821051267835916
2020-08-24 00:00:00+00:00,-0.010702991540666673
2020-08-25 00:00:00+00:00,0.04266840817765427
2020-08-26 00:00:00+00:00,-0.06083766412624314
2020-08-27 00:00:00+00:00,0.004477665449591051
