name;open;high;low;close;volume;marketCap;timestamp
"2781";2286.627009567;2306.854439776;2260.8743739393;2291.3203906935;1081042.19;0;"2024-02-01T00:00:00.000Z"
"2781";2291.3203906935;2318.0593927285;2286.1107153158;2311.8118179437;2241642.89;0;"2024-02-02T00:00:00.000Z"
"2781";2311.8118179437;2327.9057941172;2303.8266227981;2303.8432970325;792702.32;0;"2024-02-03T00:00:00.000Z"
"2781";2302.11162118;2310.692002899;2280.9149729982;2289.9450251952;1250510.11;0;"2024-02-04T00:00:00.000Z"
"2781";2289.9450251952;2339.0185888169;2282.2808835709;2302.218215721;3212986.82;0;"2024-02-05T00:00:00.000Z"
"2781";2302.218215721;2396.4270134033;2302.0376081306;2388.1111041534;898238.37;0;"2024-02-06T00:00:00.000Z"
"2781";2388.1111041534;2437.7078330757;2369.2651451129;2437.1347047783;762279.93;0;"2024-02-07T00:00:00.000Z"
"2781";2437.1347047783;2452.9979998884;2420.0855612263;2423.2721748412;2905958.81;0;"2024-02-08T00:00:00.000Z"
"2781";2423.2721748412;2520.1617138401;2417.8686345862;2498.1665364127;2172153.68;0;"2024-02-09T00:00:00.000Z"
"2781";2498.1665364127;2514.625750894;2489.369477637;2500.8601957994;903270.14;0;"2024-02-10T00:00:00.000Z"
"2781";2500.8601957994;2529.8490949009;2500.5790009488;2512.7808838316;1562958.39;0;"2024-02-11T00:00:00.000Z"
"2781";2512.7808838316;2661.2626095923;2488.2728999777;2656.7352320307;1063984.42;0;"2024-02-12T00:00:00.000Z"
"2781";2656.7352320307;2681.2731297597;2631.7818460326;2646.0052526625;601403.25;0;"2024-02-13T00:00:00.000Z"
"2781";2646.0052526625;2785.1890291355;2637.0274637644;2785.1890291355;3151682.18;0;"2024-02-14T00:00:00.000Z"
"2781";2785.1890291355;2866.5037206588;2783.7120863617;2839.9079144307;10820189.44;0;"2024-02-15T00:00:00.000Z"
"2781";2839.9079144307;2873.3420009653;2780.8648500479;2807.7469526859;6717240.18;0;"2024-02-16T00:00:00.000Z"
"2781";2807.7469526859;2823.2563260437;2762.313630259;2780.0121735392;5265837.02;0;"2024-02-17T00:00:00.000Z"
"2781";2780.0121735392;2890.3959954278;2780.0098940608;2885.971867946;383223.23;0;"2024-02-18T00:00:00.000Z"
"2781";2885.971867946;2982.2357460567;2871.5440703448;2974.4983778633;1406087.62;0;"2024-02-19T00:00:00.000Z"
"2781";2974.4983778633;3010.5387102649;2920.7458509846;3009.2394501681;961855.91;0;"2024-02-20T00:00:00.000Z"
"2781";3009.2394501681;3017.3475250429;2907.6080376576;2944.9819636277;3663142.83;0;"2024-02-21T00:00:00.000Z"
"2781";2944.9819636277;3017.7306815895;2940.0988853009;2993.2158001794;3293086.11;0;"2024-02-22T00:00:00.000Z"
"2781";2993.2158001794;3001.8993484671;2914.9981696796;2941.9864863057;3666001.2;0;"2024-02-23T00:00:00.000Z"
"2781";2941.9864863057;3008.6653460461;2939.7312202373;3007.4935168703;9014300.65;0;"2024-02-24T00:00:00.000Z"
"2781";3007.4935168703;3121.8689836338;3007.3406069201;3121.7827609139;780277.44;0;"2024-02-25T00:00:00.000Z"
"2781";3121.7827609139;3208.1554642793;3067.5307614799;3200.0450755429;2706576.05;0;"2024-02-26T00:00:00.000Z"
