name;open;high;low;close;volume;marketCap;timestamp
"2781";1.001949037;1.0024911008;1.000420205;1.001779473;59400184.83;342299723.44;"2024-02-21T00:00:00.000Z"
"2781";1.0017485375;1.0034017852;1.0006437852;1.0009252288;77652403.5;410535805.25;"2024-02-22T00:00:00.000Z"
"2781";1.0009252288;1.0018668485;1.0008271235;1.001546223;14811760.99;421120301.47;"2024-02-23T00:00:00.000Z"
"2781";1.0015354079;1.0018439634;1.0010157508;1.0014240476;16077065.61;428271508.75;"2024-02-24T00:00:00.000Z"
"2781";1.0013999057;1.0022057361;1.0011091216;1.001487657;24889340.78;438302753.22;"2024-02-25T00:00:00.000Z"
"2781";1.0013700287;1.002722018;1.0012467226;1.0023670736;62657848.92;483786608.7;"2024-02-26T00:00:00.000Z"
"2781";1.0023667272;1.0031838158;1.0012167012;1.0020131035;35901490.76;498547712.97;"2024-02-27T00:00:00.000Z"
"2781";1.0021040458;1.003566913;1.0014340373;1.0031126644;76052074.35;520628350.76;"2024-02-28T00:00:00.000Z"
"2781";1.0030709832;1.0050308041;1.000986768;1.0017877961;163582081.11;538415607.07;"2024-02-29T00:00:00.000Z"
"2781";1.0018681891;1.0047228163;1.0014307736;1.0023645604;98201806.53;619594003.58;"2024-03-01T00:00:00.000Z"
"2781";1.0023645604;1.003685704;1.001579435;1.0023237607;126743450.37;659990314.81;"2024-03-02T00:00:00.000Z"
"2781";1.0022347417;1.0024487312;1.0010188677;1.0019885468;99141588.1;711742277.5;"2024-03-03T00:00:00.000Z"
"2781";1.0019885468;1.0031106317;1.001565818;1.0027871748;122896070.36;781011403.95;"2024-03-04T00:00:00.000Z"
"2781";1.0027871748;1.0040771337;1.0011094551;1.0026738806;103092775.26;812043305.5;"2024-03-05T00:00:00.000Z"
"2781";1.0026738806;1.0033085161;1.0007400837;1.0022848565;44527519.36;824552848.83;"2024-03-06T00:00:00.000Z"
"2781";1.0022848565;1.0033643313;1.0014579581;1.0028972254;30576048.68;836768290.3;"2024-03-07T00:00:00.000Z"
"2781";1.0028972254;1.0038386071;1.0022324717;1.0035291189;26779492.15;845535268.46;"2024-03-08T00:00:00.000Z"
"2781";1.0035291189;1.0045916854;1.0029211381;1.0037241779;31820114.9;853736813.7;"2024-03-09T00:00:00.000Z"
"2781";1.0037241779;1.0042892958;1.0024378889;1.0024378889;49585347.72;866065411.22;"2024-03-10T00:00:00.000Z"
"2781";1.0024378889;1.0043936363;1.0010882386;1.0016653749;100624572.11;890819624.09;"2024-03-11T00:00:00.000Z"
"2781";1.0016653749;1.0079335893;1.0012477968;1.0018575918;170370274.3;956832818.9;"2024-03-12T00:00:00.000Z"
"2781";1.0018575918;1.0063553585;1.0013429811;1.0022981313;146188025.92;1002532589.62;"2024-03-13T00:00:00.000Z"
"2781";1.0022981313;1.003018968;1.000569744;1.0009014253;113216394.81;1048388025.27;"2024-03-14T00:00:00.000Z"
"2781";1.0009014253;1.0015446577;0.9999237868;1.0013391562;71865940.56;1082854614.39;"2024-03-15T00:00:00.000Z"
"2781";1.0013391562;1.0015512156;1.000523479;1.0007787788;48044155.58;1097291438.81;"2024-03-16T00:00:00.000Z"
"2781";1.0007787788;1.0016911697;0.9999519279;1.0009267245;42987524.83;1111429959.72;"2024-03-17T00:00:00.000Z"
"2781";1.0009308369;1.0030420164;1.0005313563;1.0013547393;60832164.94;1146947068.39;"2024-03-18T00:00:00.000Z"
"2781";1.0011644075;1.0017472439;1.0000011075;1.0008227032;63644609.99;1177580265.53;"2024-03-19T00:00:00.000Z"
"2781";1.0008227032;1.002022997;1.0005793652;1.0016344222;71532557.14;1194297378.39;"2024-03-20T00:00:00.000Z"
"2781";1.0016344222;1.0027342968;1.0010593987;1.0013086605;79446718.98;1225077594.81;"2024-03-21T00:00:00.000Z"
"2781";1.0013086605;1.0031729318;1.0007901161;1.0013682888;124474927.47;1266007169.77;"2024-03-22T00:00:00.000Z"
"2781";1.0013682888;1.0018310719;1.0010991898;1.0014159607;53115339.18;1285074733.88;"2024-03-23T00:00:00.000Z"
"2781";1.0014159607;1.0054165569;1.0010391466;1.0013300717;65948710.05;1304970403.7;"2024-03-24T00:00:00.000Z"
"2781";1.0013300717;1.0020769944;1.0011641344;1.001548262;54987399.14;1322873702.5;"2024-03-25T00:00:00.000Z"
"2781";1.001548262;1.0018253952;1.0010951625;1.0013362711;62993165.37;1345447656.55;"2024-03-26T00:00:00.000Z"
"2781";1.0013362711;1.0018732156;0.999621895;1.0010362283;96231189.03;1354544091.33;"2024-03-27T00:00:00.000Z"
"2781";1.0010362283;1.0019061645;1.0004907124;1.0013075347;111284089.94;1399872738.82;"2024-03-28T00:00:00.000Z"
"2781";1.0013075347;1.0026813618;1.0005794857;1.0019075035;298774321.66;1506979058.38;"2024-03-29T00:00:00.000Z"
"2781";1.0019075035;1.0022543972;1.0015007019;1.001893839;59551831.83;1534329406.02;"2024-03-30T00:00:00.000Z"
"2781";1.001893839;1.0019886941;1.0012570371;1.0013627732;18919852.44;1539518065.57;"2024-03-31T00:00:00.000Z"
"2781";1.0013627732;1.0021042225;1.0008188038;1.0017425465;63542199.42;1559715622.01;"2024-04-01T00:00:00.000Z"
"2781";1.0017425465;1.0038346712;0.9996556691;1.0035335332;896702704.42;1789486526.5;"2024-04-02T00:00:00.000Z"
"2781";1.0035335332;1.008780126;1.001230934;1.0017642414;578335470.77;1973165245.07;"2024-04-03T00:00:00.000Z"
"2781";1.0017642414;1.0021773689;0.999453322;1.0015549021;252559057.03;1999846445.58;"2024-04-04T00:00:00.000Z"
"2781";1.0015549021;1.0018290133;1.0003567992;1.0016921377;100095207.16;2015368074.63;"2024-04-05T00:00:00.000Z"
"2781";1.0016921377;1.0022221636;1.0012059749;1.0015221659;102631374.17;2042039875.91;"2024-04-06T00:00:00.000Z"
"2781";1.0015221659;1.0023597085;1.0012031023;1.0018724565;160834313;2068926131.87;"2024-04-07T00:00:00.000Z"
"2781";1.0018724565;1.0041277555;1.0008259893;1.0014803791;436376129.83;2203324759.1;"2024-04-08T00:00:00.000Z"
"2781";1.0014803791;1.0021083069;1.0008350041;1.0010113944;264729535.65;2279188511.47;"2024-04-09T00:00:00.000Z"
"2781";1.0010113944;1.0019146725;1.000545811;1.001316206;203037067;2329896729.46;"2024-04-10T00:00:00.000Z"
"2781";1.001316206;1.0016512347;1.0001489089;1.001442791;153882284.09;2362757837.43;"2024-04-11T00:00:00.000Z"
"2781";1.001442791;1.0016480534;0.9997511005;0.9999898905;252935818.44;2390796680.33;"2024-04-12T00:00:00.000Z"
"2781";0.9999898905;1.0015588741;0.997848363;0.9996757003;199773874.66;2378034938.32;"2024-04-13T00:00:00.000Z"
"2781";0.9996757003;1.0003660611;0.9983985111;0.9995505208;150909663.74;2358245458.64;"2024-04-14T00:00:00.000Z"
