name;open;high;low;close;volume;marketCap;timestamp
"2781";27034.1438591075;27034.1438591075;25202.5208325408;25679.948917237;210988.12;0;"2023-06-05T00:00:00.000Z"
"2781";25682.5129652756;26475.1678490817;24344.4979640858;26145.3971963075;151245.87;0;"2023-06-12T00:00:00.000Z"
"2781";26145.3971963075;31103.7662581039;26083.0194684356;30325.3895337308;147452.27;0;"2023-06-19T00:00:00.000Z"
"2781";30324.1871237398;30977.0784895909;29391.291051765;30348.956409719;787045.22;0;"2023-06-26T00:00:00.000Z"
"2781";30351.6035522101;31239.6427307376;29630.0814773359;30037.3273805986;748773.25;0;"2023-07-03T00:00:00.000Z"
"2781";30037.9908583709;31561.9397907355;29869.7033817731;30127.8205424723;1357763.6;0;"2023-07-10T00:00:00.000Z"
"2781";30119.0215976601;30264.0561650326;29422.9495419327;29908.237405328;2353156.94;0;"2023-07-17T00:00:00.000Z"
"2781";29892.3356325864;29954.5698526727;28860.6054992813;29248.0452112949;918498.91;0;"2023-07-24T00:00:00.000Z"
"2781";29240.5427959118;29842.3378942065;28629.5411629861;29055.4437442183;1577800.15;0;"2023-07-31T00:00:00.000Z"
"2781";29073.5764076102;30027.8845128751;28689.7108734712;29153.1436216073;3887047.88;0;"2023-08-07T00:00:00.000Z"
"2781";29150.1814318582;29475.5073899146;25417.4680264469;26147.4320982101;7820671.84;0;"2023-08-14T00:00:00.000Z"
"2781";26148.1010252144;26713.5611135736;25330.2761262995;26026.9870812059;3487230.85;0;"2023-08-21T00:00:00.000Z"
"2781";26025.5928529477;27876.8888091619;25464.0556021882;25999.0950994186;7850313.77;0;"2023-08-28T00:00:00.000Z"
"2781";25998.1151715133;26273.9251694852;25503.6765894844;25737.7019399514;4527621.08;0;"2023-09-04T00:00:00.000Z"
"2781";25737.1985636916;26729.7037712098;24923.3197462266;26463.7162833906;2585359.29;0;"2023-09-11T00:00:00.000Z"
"2781";26459.5167777307;27314.6991309182;26278.814065033;26281.3905370184;6112941.91;0;"2023-09-18T00:00:00.000Z"
"2781";26279.7815013813;27893.9756144193;26033.2283704287;27882.8756134074;7983953.07;0;"2023-09-25T00:00:00.000Z"
"2781";27885.1321138873;28328.4453699179;27285.6631978762;27890.7893915478;9539840.31;0;"2023-10-02T00:00:00.000Z"
"2781";27891.6511178507;27972.8668612585;26628.8716154112;27139.7463001793;3179102.66;0;"2023-10-09T00:00:00.000Z"
"2781";27148.465809256;30192.9211780778;27146.8336129896;29926.8094119908;10359444.22;0;"2023-10-16T00:00:00.000Z"
"2781";30030.8249105467;34914.2481093002;29985.2969736457;34510.7564174796;11672456.32;0;"2023-10-23T00:00:00.000Z"
"2781";34510.5422767411;35691.7430011762;34114.0363531453;35053.8979049897;10036731.86;0;"2023-10-30T00:00:00.000Z"
"2781";35049.1900001403;37947.0725169652;34589.3768550712;37009.4128745701;39849642.79;0;"2023-11-06T00:00:00.000Z"
"2781";37015.9290603961;37697.7156830584;35241.9614253732;37297.1407897866;15064438.91;0;"2023-11-13T00:00:00.000Z"
"2781";37289.9669842061;38303.4108446099;35808.6979017895;37486.770091219;11490144.77;0;"2023-11-20T00:00:00.000Z"
"2781";37488.633074873;39970.5351672962;36619.1720162381;39832.4241865118;7543462.63;0;"2023-11-27T00:00:00.000Z"
"2781";39833.8025589565;44418.3591682063;39829.671410771;43672.8853204235;30659432.2;0;"2023-12-04T00:00:00.000Z"
"2781";43679.6379005614;43708.586594608;40509.1077851919;41437.924824277;15434893.44;0;"2023-12-11T00:00:00.000Z"
"2781";41434.4985533099;44442.7975835131;40441.027641948;43111.9536702779;16183904.86;0;"2023-12-18T00:00:00.000Z"
"2781";43091.5565708204;44005.3564966288;41537.8856668799;42252.2760576551;12216289.44;0;"2023-12-25T00:00:00.000Z"
"2781";42274.7562866244;45749.1365132121;41864.8794555014;43736.2242733041;26567064.02;0;"2024-01-01T00:00:00.000Z"
"2781";43736.2242733041;48748.8768918004;41930.7144730559;41930.7144730559;31013286.63;0;"2024-01-08T00:00:00.000Z"
"2781";41930.7144730559;43500.7378542231;40507.4847061206;41476.2209925301;17700593.33;0;"2024-01-15T00:00:00.000Z"
"2781";41476.2209925301;42664.2412907401;38483.3196583735;41823.9646726691;24978245.57;0;"2024-01-22T00:00:00.000Z"
"2781";41823.9646726691;43559.3294686089;41823.5690631637;42519.4657594373;25366169.27;0;"2024-01-29T00:00:00.000Z"
"2781";42519.4657594373;48275.4098076911;42345.2741401684;48120.4725044628;20165952.52;0;"2024-02-05T00:00:00.000Z"
"2781";48121.0109462059;52340.0242642855;47991.6536893751;52222.7058975688;16835161.08;0;"2024-02-12T00:00:00.000Z"
"2781";52223.450875012;52778.3560365197;50746.1695389863;51945.5607874212;6601670.29;0;"2024-02-19T00:00:00.000Z"
"2781";51945.5607874212;63044.2445685719;50827.8609106378;62908.6992542473;65993413.9;0;"2024-02-26T00:00:00.000Z"
"2781";62909.3406581068;69860.9613824844;62235.275123151;69017.3668298823;75272701.69;0;"2024-03-04T00:00:00.000Z"
"2781";69017.3668298823;73287.0552913551;65183.1466685146;68376.8830828426;41003106.14;0;"2024-03-11T00:00:00.000Z"
"2781";68324.7996839789;68332.5512420234;60895.4147259314;66598.4822837602;39499366.69;0;"2024-03-18T00:00:00.000Z"
"2781";66598.4822837602;70963.7925027793;66424.4648783041;70958.8978382344;26049616.85;0;"2024-03-25T00:00:00.000Z"
"2781";70958.8978382344;71105.8318401129;65144.8494762153;69471.5575700379;12650128.13;0;"2024-04-01T00:00:00.000Z"
"2781";69471.5575700379;72292.1757036626;61927.0271362343;65542.26180292;20976568.95;0;"2024-04-08T00:00:00.000Z"
"2781";65542.26180292;66596.2418033221;60137.4937547559;64818.0110807712;14687606.73;0;"2024-04-15T00:00:00.000Z"
"2781";64818.0110807712;66819.2975339641;62766.0094742545;63255.1076420441;19370212.73;0;"2024-04-22T00:00:00.000Z"
"2781";63255.1076420441;64160.0543685865;56969.9198931458;63914.2278271311;15384443.59;0;"2024-04-29T00:00:00.000Z"
"2781";63914.2278271311;65119.2197669795;60518.1830486948;61268.7335335577;30339520.68;0;"2024-05-06T00:00:00.000Z"
"2781";61268.7335335577;67449.1160658564;60863.196107699;66165.0180317488;36175744.38;0;"2024-05-13T00:00:00.000Z"
"2781";66165.0180317488;71598.1883649297;66149.472872657;68253.6921599144;29905608.37;242267113.11;"2024-05-20T00:00:00.000Z"
"2781";68253.6921599144;70077.2034865124;67045.2588985134;67454.6424044473;14938644.22;246291205.44;"2024-05-27T00:00:00.000Z"
"2781";67454.6424044473;71269.9120893426;67368.0413987631;69194.4608588813;16599334.54;249117711.38;"2024-06-03T00:00:00.000Z"
"2781";69194.4608588813;69623.1916910203;64936.6227976762;66548.8252097405;14197492.03;234692934.49;"2024-06-10T00:00:00.000Z"
"2781";66548.8252097405;66558.6204653109;63288.5057072098;63288.5060619323;16329086.42;217627892.32;"2024-06-17T00:00:00.000Z"
"2781";63287.9829427282;63287.9829427282;59037.4056378426;61919.1081986705;21162691.87;219127161.15;"2024-06-24T00:00:00.000Z"
"2781";61919.1081986705;63131.7154029382;53889.3126418977;55923.2668668184;49265039.57;190158819.32;"2024-07-01T00:00:00.000Z"
"2781";55923.3095269343;60843.2185979034;54185.7662000276;60842.3166614695;23265038.27;208111818.02;"2024-07-08T00:00:00.000Z"
"2781";60842.3166614695;67931.8595950982;60765.6278870731;67885.6202428881;14301659.25;229268826.7;"2024-07-15T00:00:00.000Z"
"2781";67885.6202428881;68907.7877265277;63611.5304905156;67828.2950439261;20161799.69;229538014.57;"2024-07-22T00:00:00.000Z"
"2781";67828.2950439261;69671.407162744;57500.8578269193;58152.4561764657;9920851.03;199798382.49;"2024-07-29T00:00:00.000Z"
"2781";58152.4561764657;61593.7988680275;49586.4155027247;58978.7801804577;30873353.04;199487108.29;"2024-08-05T00:00:00.000Z"
"2781";58978.414087575;61069.9303773579;56773.803985887;58918.5343099541;37895868.32;208935993.59;"2024-08-12T00:00:00.000Z"
"2781";58918.5114779268;64406.2516269764;57744.6154143245;64058.0586398566;30561332.43;235418701.03;"2024-08-19T00:00:00.000Z"
