name;open;high;low;close;volume;marketCap;timestamp
"2781";3625.4415042159;4063.7569435505;3552.0148280231;3978.8714989449;7023108.02;0;"2021-10-11T00:00:00.000Z"
"2781";3978.8116763367;4510.3799516734;3854.6101892149;4223.981906312;7860209.63;0;"2021-10-18T00:00:00.000Z"
"2781";4224.0544922768;4599.2366573627;4095.5784173096;4457.8110788921;5476810.55;0;"2021-10-25T00:00:00.000Z"
"2781";4458.0656808043;4817.2316696112;4354.9367430295;4782.3884298584;2793850.67;0;"2021-11-01T00:00:00.000Z"
"2781";4782.9014758078;5061.1080623415;4701.1928997681;4799.060212507;3244046.43;0;"2021-11-08T00:00:00.000Z"
"2781";4799.8680353539;6452.815735045;4155.6508413026;4478.7712106962;7352981.2;0;"2021-11-15T00:00:00.000Z"
"2781";4478.3655514507;4739.7769710498;4150.5322437631;4448.9959968031;7007143.41;0;"2021-11-22T00:00:00.000Z"
"2781";4448.7980351155;5020.1594264907;3901.8566128124;4335.8046297977;13661662.33;0;"2021-11-29T00:00:00.000Z"
"2781";4337.0281618528;4646.2718569924;4017.0869106846;4332.1695912548;7220513.94;0;"2021-12-06T00:00:00.000Z"
"2781";4332.2788605341;4335.670058117;3827.2198039606;4126.6559748801;8843337.06;0;"2021-12-13T00:00:00.000Z"
"2781";4125.968481768;4359.5378839448;3938.6254789818;4274.0993049888;3575592.86;0;"2021-12-20T00:00:00.000Z"
"2781";4274.5838835206;4313.999203506;3795.7023411241;4009.7690105471;3286161.57;0;"2021-12-27T00:00:00.000Z"
"2781";4009.772505786;4057.6400966114;3154.2168983325;3328.540143133;9482352.06;0;"2022-01-03T00:00:00.000Z"
"2781";3328.6311322281;3591.5006175735;3117.2520491494;3530.0172464589;4723545.39;0;"2022-01-10T00:00:00.000Z"
"2781";3529.9400546064;3532.8074922742;2464.1005834036;2669.2260157434;12261418.15;0;"2022-01-17T00:00:00.000Z"
"2781";2669.160861273;2862.6061351526;2274.6468682223;2756.6216952011;12615420.99;0;"2022-01-24T00:00:00.000Z"
"2781";2756.6299241773;3229.9796192715;2641.3939825483;3228.8445834684;6450746.04;0;"2022-01-31T00:00:00.000Z"
"2781";3228.5828443217;3462.588269621;3025.465287019;3048.7760585759;7226827.16;0;"2022-02-07T00:00:00.000Z"
"2781";3048.8267723113;3369.7408452804;2749.5379996203;2795.9227369922;7486778.9;0;"2022-02-14T00:00:00.000Z"
"2781";2795.8870590146;3005.3569411969;2451.7239653804;2781.4797639132;15367086.42;0;"2022-02-21T00:00:00.000Z"
"2781";2781.5166594311;3211.2486388672;2716.51735568;2719.2199395547;10138183.7;0;"2022-02-28T00:00:00.000Z"
