name;open;high;low;close;volume;marketCap;timestamp
"2781";1.0430915999;1.0661236609;0.9691234986;1.0431817606;4109881.57;0;"2023-11-13T00:00:00.000Z"
"2781";1.0430615301;1.0456848144;1.0415461069;1.0437844432;3465810.96;0;"2023-11-20T00:00:00.000Z"
"2781";1.0439122878;1.0502038831;0.9464416238;1.0029650581;1717706.15;0;"2023-11-27T00:00:00.000Z"
"2781";1.0037494544;1.094857754;1.0037494544;1.0458678166;1252551.92;0;"2023-12-04T00:00:00.000Z"
"2781";1.046044504;1.0490149682;0.9120924653;1.0461179341;2673487.15;0;"2023-12-11T00:00:00.000Z"
"2781";1.0464700911;1.1021469456;1.0074864961;1.0491396366;1013749.99;0;"2023-12-18T00:00:00.000Z"
"2781";1.0491348895;1.0642680332;0.99304198;1.0493522528;411890.39;0;"2023-12-25T00:00:00.000Z"
"2781";1.049406631;1.0876246127;0.9777009203;0.9850916592;343106.71;0;"2024-01-01T00:00:00.000Z"
"2781";0.9850916592;1.1785001769;0.9850916592;1.0470661477;209117.9;0;"2024-01-08T00:00:00.000Z"
"2781";1.0470661477;1.0525297;0.9797115747;1.0518818805;25044;0;"2024-01-15T00:00:00.000Z"
"2781";1.0518818805;1.135703777;0.9877306521;1.0537564172;13183.03;0;"2024-01-22T00:00:00.000Z"
"2781";1.0537564172;1.0644382414;0.992766201;1.0644382414;61720.41;0;"2024-01-29T00:00:00.000Z"
"2781";1.0644382414;1.0871775449;0.9702090365;0.9797833718;786.34;0;"2024-02-05T00:00:00.000Z"
"2781";0.9797833718;1.1279098658;0.815353077;1.0474371788;3036.26;0;"2024-02-12T00:00:00.000Z"
"2781";1.0474371788;1.2396965038;0.9403226526;1.0568130563;1091430.09;0;"2024-02-19T00:00:00.000Z"
"2781";1.0568130563;1.0686110157;1.0562535141;1.0577847995;26483832.06;0;"2024-02-26T00:00:00.000Z"
"2781";1.0577847995;1.0667231462;1.0545478001;1.0592138585;29479468.92;0;"2024-03-04T00:00:00.000Z"
"2781";1.0592138585;1.0619772299;1.0587380166;1.0612816111;47196457.91;0;"2024-03-11T00:00:00.000Z"
"2781";1.0608016576;1.0817445688;1.0600440195;1.0649022064;21201731.19;0;"2024-03-18T00:00:00.000Z"
"2781";1.0649022064;1.0681496901;1.0637390091;1.0675325641;38326506.2;0;"2024-03-25T00:00:00.000Z"
"2781";1.0675325641;1.0717388606;1.0277316832;1.0702028827;145029186.52;0;"2024-04-01T00:00:00.000Z"
"2781";1.0702028827;1.073756879;1.0677268488;1.0732392023;160464927.09;0;"2024-04-08T00:00:00.000Z"
"2781";1.0732392023;1.078007543;1.0721156219;1.0755769041;63776950.91;0;"2024-04-15T00:00:00.000Z"
"2781";1.0755769041;1.0779748507;1.0695397373;1.0775948088;109098408.93;0;"2024-04-22T00:00:00.000Z"
"2781";1.0775948088;1.0796433043;1.0768463215;1.0788529052;65641092.84;0;"2024-04-29T00:00:00.000Z"
"2781";1.0788529052;1.0819246286;1.0669326851;1.0813743972;66152904.78;0;"2024-05-06T00:00:00.000Z"
"2781";1.0813743972;1.084259484;1.0807700181;1.0832490557;111804079.23;0;"2024-05-13T00:00:00.000Z"
"2781";1.0832490557;1.0864148361;1.0810974719;1.0847134738;109394898.65;0;"2024-05-20T00:00:00.000Z"
"2781";1.0847134738;1.087482551;1.0824489273;1.0864524159;115091954.3;0;"2024-05-27T00:00:00.000Z"
"2781";1.0864524159;1.0984266041;1.0856265352;1.0881969634;112120698.79;0;"2024-06-03T00:00:00.000Z"
"2781";1.0881969634;1.0906298221;1.0861882773;1.0898644752;132860041.55;0;"2024-06-10T00:00:00.000Z"
"2781";1.0898644752;1.0919563307;1.0871845816;1.0899835438;106469775.71;0;"2024-06-17T00:00:00.000Z"
"2781";1.0899835438;1.093388723;1.0899424599;1.0928278986;218604030.48;0;"2024-06-24T00:00:00.000Z"
"2781";1.0928278986;1.0955718176;1.0925273573;1.095016436;205614192.86;0;"2024-07-01T00:00:00.000Z"
"2781";1.095016436;1.0989419149;1.0942566542;1.0963595412;85434106.86;0;"2024-07-08T00:00:00.000Z"
"2781";1.0963595412;1.0982844419;1.0960604965;1.0978127334;77401627.1;0;"2024-07-15T00:00:00.000Z"
"2781";1.0978127334;1.0997378018;1.0962965283;1.09931006;184309250.36;0;"2024-07-22T00:00:00.000Z"
"2781";1.09931006;1.1015234963;1.0987922495;1.1007057112;122167598.37;0;"2024-07-29T00:00:00.000Z"
"2781";1.1007057112;1.1029414726;1.0997672697;1.1018563213;249077442.98;0;"2024-08-05T00:00:00.000Z"
"2781";1.1018563213;1.1035533266;1.1008530015;1.1032247538;139448951.74;0;"2024-08-12T00:00:00.000Z"
"2781";1.1032247538;1.1051862897;1.1025554572;1.1046934513;78620326.27;0;"2024-08-19T00:00:00.000Z"
"2781";1.1046934513;1.1062858089;1.1043319079;1.106093852;45408361.7;0;"2024-08-26T00:00:00.000Z"
"2781";1.106093852;1.1075591412;1.1051747135;1.1069895292;79192577.35;0;"2024-09-02T00:00:00.000Z"
"2781";1.1069895292;1.1085525559;1.1068009665;1.1081384121;53438763.38;0;"2024-09-09T00:00:00.000Z"
"2781";1.1081384121;1.1167556345;1.1079933713;1.109505147;52824352.76;0;"2024-09-16T00:00:00.000Z"
"2781";1.109505147;1.111196147;1.1083252599;1.1108392559;146748625.51;0;"2024-09-23T00:00:00.000Z"
"2781";1.1108392559;1.1124691238;1.110350423;1.1119191108;137145036.2;0;"2024-09-30T00:00:00.000Z"
"2781";1.1119191108;1.1135397816;1.1115152595;1.113069518;100912360.74;0;"2024-10-07T00:00:00.000Z"
"2781";1.113069518;1.1146841624;1.1124870989;1.1139733819;78700967.24;0;"2024-10-14T00:00:00.000Z"
"2781";1.1140623241;1.1157425858;1.1134062505;1.1151505515;137684278.66;0;"2024-10-21T00:00:00.000Z"
"2781";1.1151505515;1.1169420116;1.1149777274;1.1166809842;142240747.71;0;"2024-10-28T00:00:00.000Z"
"2781";1.1166823575;1.1179568635;1.116057984;1.1175560655;108484952.49;0;"2024-11-04T00:00:00.000Z"
"2781";1.1175560655;1.1191913547;1.1169426018;1.1189051616;160825043.04;0;"2024-11-11T00:00:00.000Z"
"2781";1.1189051616;1.1207243099;1.118265981;1.120196116;194851744.2;0;"2024-11-18T00:00:00.000Z"
"2781";1.120196116;1.1224249671;1.1198970471;1.1216956102;259848333.47;0;"2024-11-25T00:00:00.000Z"
"2781";1.1217739753;1.1240766292;1.1210018374;1.1237859464;290026022.3;0;"2024-12-02T00:00:00.000Z"
"2781";1.1237978001;1.1263315257;1.1230444457;1.1255963311;195945313.04;0;"2024-12-09T00:00:00.000Z"
"2781";1.1255963311;1.1276146358;1.1250745612;1.1268991297;0;0;"2024-12-16T00:00:00Z"
