name;open;high;low;close;volume;marketCap;timestamp
"2781";2194.5850697835;2402.5625953185;2192.8757774799;2358.5329815349;1581772.79;0;"2023-12-04T00:00:00.000Z"
"2781";2358.6452705257;2360.1620184124;2158.7797662978;2208.0946177833;2218004.24;0;"2023-12-11T00:00:00.000Z"
"2781";2208.4513898609;2342.9615813053;2136.190632982;2275.7505884929;8098188.99;0;"2023-12-18T00:00:00.000Z"
"2781";2274.9899251925;2450.0406250645;2205.2310629228;2288.6257904284;2395643.87;0;"2023-12-25T00:00:00.000Z"
"2781";2288.5527708301;2438.5340159234;2200.3607779326;2230.8440035995;1476012.51;0;"2024-01-01T00:00:00.000Z"
"2781";2230.8440035995;2718.1888069298;2189.2434907891;2501.5357748054;3606201.31;0;"2024-01-08T00:00:00.000Z"
"2781";2501.5357748054;2618.7062107574;2432.7396603802;2471.226975437;3503277.34;0;"2024-01-15T00:00:00.000Z"
"2781";2471.226975437;2471.2272520025;2200.168864414;2271.8199240553;1496593.22;0;"2024-01-22T00:00:00.000Z"
"2781";2271.8199240553;2398.1443343381;2263.5613075321;2308.0065026572;1753112.4;0;"2024-01-29T00:00:00.000Z"
"2781";2308.0065026572;2545.5909834471;2295.8153874116;2543.3022987349;1881964.05;0;"2024-02-05T00:00:00.000Z"
"2781";2543.3022987349;2894.647788266;2510.8387632893;2894.641455929;1801298.37;0;"2024-02-12T00:00:00.000Z"
"2781";2894.641455929;3131.6616503555;2890.5922062005;3131.5556785109;4191517.32;0;"2024-02-19T00:00:00.000Z"
"2781";3131.5556785109;3535.8447922907;3077.638182613;3487.5126952599;5745126.36;0;"2024-02-26T00:00:00.000Z"
"2781";3487.5126952599;4000.6383067345;3393.1121853882;3929.3037429527;3143595.21;0;"2024-03-04T00:00:00.000Z"
"2781";3929.3037429527;4101.5087599433;3481.8876943021;3694.0332252637;2155667.61;0;"2024-03-11T00:00:00.000Z"
"2781";3682.731638505;3682.731638505;3132.2695129684;3493.6833033847;7721980.13;0;"2024-03-18T00:00:00.000Z"
"2781";3493.6833033847;3709.738804703;3485.8459987661;3684.2681011636;2309813.47;0;"2024-03-25T00:00:00.000Z"
"2781";3684.2681011636;3684.2681011636;3281.8138321889;3495.5241797391;3849912.44;0;"2024-04-01T00:00:00.000Z"
"2781";3495.5241797391;3753.5678672089;3001.3860051304;3211.4615560385;3273538.84;0;"2024-04-08T00:00:00.000Z"
"2781";3211.4615560385;3320.2913267032;2996.1074181017;3204.3118003223;4038968.75;0;"2024-04-15T00:00:00.000Z"
"2781";3204.3118003223;3386.0347822448;3131.9733676748;3311.1491778825;2146672.7;0;"2024-04-22T00:00:00.000Z"
"2781";3311.1491778825;3330.2345939572;2953.7289399073;3191.2525805224;9033937.31;0;"2024-04-29T00:00:00.000Z"
"2781";3191.2525805224;3270.9496052471;2954.0013606856;2979.2723200213;1796952.35;0;"2024-05-06T00:00:00.000Z"
