name;open;high;low;close;volume;marketCap;timestamp
"2781";0.9996973559;1.0542819206;0.984926822;0.999337629;6721820.73;0;"2023-07-03T00:00:00.000Z"
"2781";0.9993431579;1.0189413315;0.9775043307;1.0005416962;4885309.24;0;"2023-07-10T00:00:00.000Z"
"2781";1.0001145746;1.0013334458;0.9923982234;1.0001902341;6526721606.69;0;"2023-07-17T00:00:00.000Z"
"2781";0.999826104;1.0105328001;0.9985594996;0.9994358584;87852472.07;0;"2023-07-24T00:00:00.000Z"
"2781";0.9992310007;1.0010352771;0.994899238;0.9992949047;138289049.65;0;"2023-07-31T00:00:00.000Z"
"2781";0.9997644903;1.0005528789;0.9972356201;0.9997034593;53136372.16;0;"2023-08-07T00:00:00.000Z"
"2781";0.999619606;1.0014594987;0.9980499626;0.9998974211;152863511.1;0;"2023-08-14T00:00:00.000Z"
"2781";0.9999152748;1.0004275435;0.9978595968;0.9982667237;53582677.39;0;"2023-08-21T00:00:00.000Z"
"2781";0.9982563668;1.0005242151;0.9975213582;0.9993874235;107977001.48;0;"2023-08-28T00:00:00.000Z"
"2781";0.9993445928;1.0015552205;0.9983712078;0.9989044474;30272557.36;0;"2023-09-04T00:00:00.000Z"
"2781";0.9988957869;1.0003383799;0.9941701711;0.9966721817;41479998.36;0;"2023-09-11T00:00:00.000Z"
"2781";0.996620473;1.0002824253;0.9927362794;0.9976022126;30528548.5;0;"2023-09-18T00:00:00.000Z"
"2781";0.9974804303;0.9999316281;0.9925103129;0.9991853801;72647044.03;0;"2023-09-25T00:00:00.000Z"
"2781";0.9991842671;1.0011717561;0.9921263203;0.9984475397;55971594.32;0;"2023-10-02T00:00:00.000Z"
"2781";0.9984683327;1.0004332235;0.9911116047;1.0001625084;73999232.96;0;"2023-10-09T00:00:00.000Z"
"2781";1.0002827818;1.0063827962;0.995072919;1.0055675461;56224204.53;0;"2023-10-16T00:00:00.000Z"
"2781";1.0060321655;1.0102628384;0.9960068787;0.9996833209;201376091.07;0;"2023-10-23T00:00:00.000Z"
"2781";0.9996189229;1.0050038924;0.9949400512;0.9978915395;162374169.22;0;"2023-10-30T00:00:00.000Z"
"2781";0.9975879462;1.0043433421;0.9926993916;1.0004707333;175552754.18;0;"2023-11-06T00:00:00.000Z"
"2781";0.9996633887;1.0043886064;0.994521639;0.997945754;193049196.58;0;"2023-11-13T00:00:00.000Z"
"2781";0.9978736072;1.0032458827;0.9898789608;0.9911599977;137734914.9;0;"2023-11-20T00:00:00.000Z"
"2781";0.9911860296;1.0021674926;0.9910765634;0.9955148852;125544695.58;0;"2023-11-27T00:00:00.000Z"
"2781";0.9955794492;1.0022951502;0.9907706934;0.9961115998;173105819.25;0;"2023-12-04T00:00:00.000Z"
"2781";0.9961896626;1.001644302;0.990521427;0.9986318482;209104506.86;0;"2023-12-11T00:00:00.000Z"
"2781";0.9989763118;1.0000529553;0.9938230692;0.998577099;157022801.18;0;"2023-12-18T00:00:00.000Z"
"2781";0.9987458647;1.0012808976;0.9973841751;0.9991502165;133799714.96;0;"2023-12-25T00:00:00.000Z"
"2781";0.9990496361;1.0012109835;0.9964273395;1.0001454257;116293915.32;0;"2024-01-01T00:00:00.000Z"
"2781";1.0001454257;1.0002099735;0.9981476913;0.999200836;161594824.74;0;"2024-01-08T00:00:00.000Z"
"2781";0.9992034537;1.0008696872;0.9979038874;0.9996123669;110919459.67;0;"2024-01-15T00:00:00.000Z"
"2781";0.9996123669;1.0064198504;0.9985067077;0.9998818325;119910592.62;0;"2024-01-22T00:00:00.000Z"
"2781";0.9998818325;1.0001538853;0.9982670709;0.9995402634;74044086.14;0;"2024-01-29T00:00:00.000Z"
"2781";0.9995402634;1.0009289727;0.9988386914;0.9991719857;54520247.5;0;"2024-02-05T00:00:00.000Z"
"2781";0.9991719857;1.0003754324;0.9966965147;0.998647019;116660277.29;0;"2024-02-12T00:00:00.000Z"
"2781";0.9986473851;0.9998963738;0.9978288305;0.9979710843;144290682.9;0;"2024-02-19T00:00:00.000Z"
"2781";0.9979762207;0.998068051;0.9921161431;0.9931757826;261637444.99;0;"2024-02-26T00:00:00.000Z"
"2781";0.9931757826;0.997866092;0.991753843;0.9957161691;344009908.03;0;"2024-03-04T00:00:00.000Z"
"2781";0.9957161691;0.9981149293;0.9904722464;0.9962014234;448876558.92;0;"2024-03-11T00:00:00.000Z"
"2781";0.9958995508;1.0001323957;0.9941343576;0.9982309061;352136795.5;0;"2024-03-18T00:00:00.000Z"
"2781";0.9982309061;0.9983294576;0.9932936406;0.9957527281;214571207.31;0;"2024-03-25T00:00:00.000Z"
"2781";0.9957527281;0.9977777864;0.9927001297;0.9959017877;224814369.8;0;"2024-04-01T00:00:00.000Z"
"2781";0.9959142185;0.9972486323;0.9922006274;0.9962654958;397675996.03;140258532.23;"2024-04-08T00:00:00.000Z"
"2781";0.9962654958;0.9990347635;0.9946379637;0.9980345948;217740746.03;140507593.58;"2024-04-15T00:00:00.000Z"
"2781";0.9980345948;1.0000373538;0.9975498157;0.9985950148;198888005.37;140586491.92;"2024-04-22T00:00:00.000Z"
"2781";0.9985950148;0.9999431876;0.9968425706;0.9986774825;241091976.38;140598102.08;"2024-04-29T00:00:00.000Z"
"2781";0.9986774825;0.9996809715;0.9972376934;0.9975022968;130336534.45;140432654.39;"2024-05-06T00:00:00.000Z"
"2781";0.9975022968;0.9996868747;0.9962843738;0.9967453779;154605331.07;140326092.09;"2024-05-13T00:00:00.000Z"
